Address,County,not_full_price,vatx,row_id,price,year,quarter,year_norm,is_new_property,distance,LnP
"BRIDGE STREET, CARRICK ON SHANNON, LEITRIM",Leitrim,0,0,11020,150.0,2017,2,1,0,129.05738293003705,5.0106352940962555
"1 Bower Court, Balbriggan",Dublin,0,1,11022,281.94,2017,2,1,1,113.70678153540342,5.64169428234278
"4G BEAUMONT HOUSE, 60 TERENURE ROAD, DUBLIN 6",Dublin,0,0,11023,329.8,2017,1,1,0,2.0096305578111666,5.7984864101254985
"1 HILLCREST COURT, CURRA, RIVERSTICK",Cork,0,0,11024,225.0,2017,1,1,0,242.4731358184719,5.41610040220442
"BOLIES, KILBRIDE, CLONEE",Meath,0,0,11025,300.0,2017,2,1,0,40.561582253021264,5.703782474656201
"ROOSKEY, DOOCASTLE, BALLYMOTE",Sligo,0,0,11026,59.0,2017,2,1,0,179.97625654386366,4.07753744390572
"6 COIS NA HABHAINN, FERBANE, OFFALY",Offaly,1,0,11027,73.0,2017,4,1,0,121.44742647862782,4.290459441148391
"19A WHEATFIELD CRESENT, CLONDALKIN, DUBLIN 22",Dublin,0,0,11028,136.0,2017,1,1,0,64.8357097674155,4.912654885736052
"67 Grange hall, Dunshaughlin",Meath,0,1,11029,242.5,2017,3,1,1,37.49119714516067,5.491001710377538
"5 The Schoolyard, Newpark Drive, KILKENNY",Kilkenny,0,1,11030,286.35,2017,1,1,1,78.0665185543985,5.657214838839867
"CAPPAKEEL, KILLARD, DOONBEG",Clare,0,0,11031,164.0,2017,3,1,0,175.655967525262,5.099866427824199
"3 Knockshee Avenue, Old Golf Links Road, Blackrock",Louth,0,1,11032,181.67,2017,4,1,1,74.6144932225036,5.202191854450653
"16 STANNAWAY RD, KIMMAGE, DUBLIN 12",Dublin,0,0,11033,250.0,2017,3,1,0,2.0096305578111666,5.521460917862246
"Apt 3  Block 5, New  Priory, Hole in the Wall Road",Dublin,0,1,11034,175.0,2017,1,1,1,285.0017590601222,5.1647859739235145
"6 Hamilton Hill, Barnageeragh Cove, Skerries",Dublin,0,1,11035,378.86,2017,4,1,1,22.169720646959927,5.937166743700133
"THE COTTAGE BORALLION, BALREASK, NAVAN",Meath,0,0,11036,157.5,2017,3,1,0,40.561582253021264,5.059425458265688
"CLOLOGUE, CAMOLIN, WEXFORD",Wexford,0,0,11037,340.0,2017,4,1,0,169.11559270623093,5.8289456176102075
"FEIGHQUIN, QUIN, CO CLARE",Clare,0,0,11038,255.0,2017,2,1,0,253.86480640397266,5.541263545158426
"20 SHEELIN RD, CAHERDAVIN PARK, LIMERICK",Limerick,0,0,11039,140.0,2017,2,1,0,163.50743419542212,4.941642422609304
"53 CLOSE NAVAN RD, ASHINGTON, DUBLIN",Dublin,0,0,11040,400.0,2017,2,1,0,93.65677208465068,5.991464547107982
"11 MAPLE COURT, BALLYCARNANE WOODS, TRAMORE",Waterford,0,0,11041,142.0,2017,1,1,0,101.28250350608582,4.955827057601261
"5 THE ORCHARDS, HERONS WOOD, CARRIGALINE",Cork,1,0,11042,245.0,2017,3,1,0,85.78822133177249,5.501258210544727
"13 King Street, Belltree, Dublin 13",Dublin,0,1,11043,330.02,2017,4,1,1,209.3068196906632,5.799153258684659
"46 ST OLIVERS PARK, KILSARAN, CASTLEBELLINGHAM",Louth,0,0,11044,100.0,2017,3,1,0,302.3608608701716,4.605170185988092
"34 ROSSLANDS, ROSCREA, TIPPERARY",Tipperary,1,0,11045,146.0,2017,4,1,0,159.6277738309982,4.983606621708336
"53 MALLFIELD, THOMASTOWN, KILKENNY",Kilkenny,0,0,11046,155.0,2017,4,1,0,118.42141769762023,5.043425116919247
"MAIN ST, NOBBER, KELLS",Meath,0,0,11047,148.0,2017,1,1,0,16.64483551941586,4.997212273764115
"17 CUL RUA, QUEEN ST, PORTLAW",Waterford,0,0,11048,96.0,2017,1,1,0,144.7660567338429,4.564348191467836
"26 Woodbank, Shankhill",Dublin,0,1,11049,524.23,2017,4,1,1,76.11148729760063,6.261930519316589
"CLORAN RD, ATHBOY, MEATH",Meath,0,0,11050,150.0,2017,3,1,0,41.445546847881424,5.0106352940962555
"APT 3, THE GRAINSTORE, CLIFDEN",Galway,0,0,11051,82.0,2017,4,1,0,50.96666435424305,4.406719247264253
"9 SUMMER RD, EISCIR MEADOWS, TULLAMORE",Offaly,0,0,11052,185.0,2017,4,1,0,60.55730514625587,5.220355825078324
"4 THE MEWS, ST PATRICKS RD, DALKEY",Dublin,0,0,11053,510.0,2017,2,1,0,2.0096305578111666,6.234410725718371
"7 DROMIN COURT, NENAGH, TIPPERARY",Tipperary,0,0,11054,118.0,2017,1,1,0,159.6277738309982,4.770684624465665
"Apt 25 Golden Ridge Mews, Skerries Road, Rush",Dublin,0,1,11055,109.31,2017,3,1,1,4.343445584627588,4.694187882305744
"80Millers Court, Old Quarter, Ballincollig",Cork,0,1,11056,273.13,2017,3,1,1,259.1022343216566,5.609947872318446
"14 THE DRIVE, HAZELHATCH PARK, CELBRIDGE",Kildare,0,0,11057,285.0,2017,1,1,0,117.24687307963048,5.652489180268651
"36 THE TURNPIKE, SANTRY CROSS, SANTRY DUBLIN 9",Dublin,0,0,11059,93.57,2017,2,1,0,41.94946382722468,4.5387098192878215
"1 CHURCH RD, BLACKROCK, CORK",Cork,0,0,11060,105.0,2017,3,1,0,214.60803776257717,4.653960350157523
"1 BALLINFOYLE MEWS, HEADFORD ROAD, GALWAY",Galway,0,0,11061,325.0,2017,4,1,0,70.50538359555951,5.783825182329737
"2 TRENARREN COURT, CHURCH RD, GREYSTONES",Wicklow,0,0,11062,295.0,2017,2,1,0,57.69202044715157,5.68697535633982
"THE DEMESNE, NAAS RD, BLESSINGTON",Wicklow,0,0,11063,460.0,2017,2,1,0,171.09245229492626,6.131226489483141
"97 Diswellstown Manor, Castleknock",Dublin,0,1,11064,670.48,2017,1,1,1,192.70053483246392,6.50799387379065
"30 ASHDALE PARK, DOUGLAS RD SOUTH, CORK",Cork,0,0,11065,390.0,2017,3,1,0,229.36707977731194,5.966146739123692
"63 Park Avenue, Beltree, Clonfriffin",Dublin,0,1,11066,308.37,2017,3,1,1,85.33629531690684,5.7313003606929405
"21 CASTLE HILL, ROCK RD, CARRIGALINE",Cork,0,0,11067,236.0,2017,2,1,0,224.90218609709285,5.4638318050256105
"5 THE RAMPARTS, LOUGHLINSTOWN, RAMPARTS",Dublin,0,0,11068,185.0,2017,1,1,0,75.26271065634589,5.220355825078324
"HIGHFIELD HOUSE, HOLLYFORT, GOREY",Wexford,1,0,11069,190.0,2017,3,1,0,206.8738390110955,5.247024072160486
"223 CASTLE FORBES SQ, CASTLEFORBES RD, DUBLIN 1",Dublin,1,0,11070,58.86,2017,4,1,0,65.33684867690764,4.075161742805327
"BRACKLOON CASTLE, CLOONKEA CLONFERT, BALLINASLOE",Galway,0,0,11071,240.0,2017,4,1,0,205.68621326018985,5.480638923341991
"52 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",Dublin,0,0,11072,370.0,2017,1,1,0,208.03249719613999,5.91350300563827
"SANDY RD, RUSH, DUBLIN",Dublin,0,0,11073,250.0,2017,3,1,0,67.61889465117963,5.521460917862246
"2 GLENBOURNE AVE, LEOPARDSTOWN VALLEY, LEOPARDSTOWN DUBLIN 18",Dublin,0,0,11074,472.0,2017,4,1,0,29.197097012452552,6.156978985585555
"6 BARRYSCOURT HOUSE, DOUGLAS, CORK",Cork,0,0,11075,148.02,2017,4,1,0,82.66592777663568,4.99734739976932
"10 OBELISK GROVE, STILLORGAN PARK, BLACKROCK",Dublin,0,0,11076,650.0,2017,4,1,0,221.14691719607333,6.476972362889683
"WATERDALE, KILMORE ABBEY, KILLINEY",Dublin,0,0,11077,625.0,2017,2,1,0,79.2770970290413,6.437751649736401
"43 Cluain Ard, Fedamore",Limerick,0,1,11078,131.52,2017,3,1,1,87.24370684162199,4.87915893130787
"APT 2R CLANN HOUSE, DOMNICK ST, GALWAY",Galway,0,0,11079,145.0,2017,1,1,0,177.80539710405748,4.976733742420574
"199 WOODVIEW CASTLE TOWN, CELBRIDGE, KILDARE",Kildare,0,0,11080,232.5,2017,1,1,0,107.91673290526164,5.448890225027411
"31 ST ANNES RD, DRUMCONDRA, DUBLIN 9",Dublin,0,0,11082,400.0,2017,4,1,0,40.5626056519304,5.991464547107982
"50 THE HAMPTON, SANTRY CROSS, SANTRY DUBLIN 9",Dublin,0,0,11083,93.57,2017,2,1,0,2.0096305578111666,4.5387098192878215
"2, SAINT DONAGHS PARK, KILBARRACK DUBLIN 5",Dublin,1,0,11084,122.4,2017,3,1,0,215.2300870541654,4.807294370078226
"11 ARD MHUIRE, CARRICK ON SUIR, TIPPERARY",Tipperary,0,0,11085,64.0,2017,4,1,0,140.49051465710284,4.1588830833596715
"1 COURT APPARTMENTS, WILTON PLACE, DUBLIN 2",Dublin,0,0,11086,410.0,2017,2,1,0,11.641416889827948,6.016157159698354
"63 CLOVER HILL, BRAY, WICKLOW",Wicklow,0,0,11087,310.0,2017,3,1,0,26.29341318645993,5.736572297479192
"GARRYHESTA, OVENS, CO CORK",Cork,0,0,11088,320.0,2017,1,1,0,212.69904034900028,5.768320995793772
"44 STRATFORD HAVEN, ORWELL ROAD, RATHGAR",Dublin,0,0,11089,455.0,2017,4,1,0,177.47122442857668,6.12029741895095
"68 Diswellstown Way, Castleknock",Dublin,0,1,11090,453.74,2017,1,1,1,230.30611411848108,6.117524346768715
"LOUGHERNAL, FAIRYMOUNT, CASTLEREA",Roscommon,0,0,11091,90.0,2017,1,1,0,141.59465019670606,4.499809670330265
"Apt 9 Carroll's Yard, Logan Street, Thomastown",Kilkenny,0,1,11092,105.93,2017,2,1,1,102.12826362436596,4.662778498608405
"ASHFIELD, BALLINRAHIN, RATHANGAN",Kildare,0,0,11093,420.0,2017,3,1,0,175.54049511519216,6.040254711277414
"416 GRACEPARK MANOR, SWORDS RD, DRUMCONDRA DUBLIN 9",Dublin,0,0,11094,315.0,2017,2,1,0,59.639312370098914,5.752572638825633
"7 ROCKVIEW HILL, PORTLAOISE, LAOIS",Laois,0,0,11096,140.0,2017,1,1,0,74.58589801570233,4.941642422609304
"9 MAYDENHAYES LANE, MAYDENHAYES, MORNINGTON",Offaly,0,1,11097,224.67,2017,2,1,1,147.2911567238641,5.414632658929385
"2473 CONROY PARK, KILCULLEN, KILDARE",Kildare,0,0,11098,147.0,2017,2,1,0,48.037970068336556,4.990432586778736
"KYLEMORE, KING EDWARD RD, BRAY",Wicklow,0,0,11099,1050.0,2017,2,1,0,69.34672149021395,6.956545443151569
"SLIEVEROE, OWER, HEADFORD",Galway,0,0,11101,225.0,2017,1,1,0,186.70225186651996,5.41610040220442
"DRUMLAUNAGHT, STRADONE, CAVAN",Cavan,0,0,11102,135.0,2017,4,1,0,223.28975913084832,4.90527477843843
"2 D QUARRY ROAD, CABRA, DUBLIN 7",Dublin,0,0,11103,340.0,2017,4,1,0,62.41427087066329,5.8289456176102075
"31 DODSBORO RD, LUCAN, DUBLIN",Dublin,0,0,11104,280.0,2017,2,1,0,135.3817357967335,5.634789603169249
"18 The Park, The Paddocks, Hansfield",Dublin,0,1,11105,264.27,2017,4,1,1,76.89285623265276,5.5769713077898135
"8 The walk, St marnocks bay, Portmarnock",Dublin,0,1,11106,515.0,2017,4,1,1,29.786780883044685,6.244166900663736
"BALLARDIN, DUNDERRY, NAVAN",Meath,0,0,11107,280.0,2017,3,1,0,162.74495098077514,5.634789603169249
"32 ANNSFIELD WOODS, BAYLOUGH, ATHLONE",Westmeath,0,0,11108,160.0,2017,4,1,0,30.789793436012108,5.075173815233827
"DERRYNID LODGE, TUOSIST KILLARNEY, KERRY",Kerry,0,0,11109,220.8,2017,1,1,0,258.92227946174165,5.39725731440294
"70 RIVERSIDE, PORTARLINGTON, LAOIS",Offaly,0,0,11110,90.0,2017,3,1,0,186.4524463341151,4.499809670330265
"11 THE RISE, MOUNT MERRION, DUBLIN",Dublin,0,0,11111,1130.0,2017,3,1,0,2.0096305578111666,7.029972911706386
"TOWNYCOOLAWEE, OLD GLEN ISLAND RD, CASTLEBAR",Mayo,0,0,11112,80.0,2017,1,1,0,146.36490350108363,4.382026634673881
"CREEVYMORE, CLIFFONEY, SLIGO",Sligo,0,0,11113,80.0,2017,4,1,0,154.29342542028076,4.382026634673881
"CARRIGMANNON, GLYNN, ENNISCORTHY",Wexford,0,0,11114,120.0,2017,2,1,0,219.33037223453195,4.787491742782046
"26 ST FRANCIS TCE, KILKENNY, KILKENNY",Kilkenny,1,0,11115,69.6,2017,1,1,0,100.70885117758883,4.242764567340374
"413 ASHBROOK AVE, DUNDALK, LOUTH",Louth,0,0,11116,130.0,2017,3,1,0,74.6144932225036,4.867534450455582
"9 THE GROVE, LUTTRELL HALL, DUNBOYNE",Meath,0,0,11117,465.0,2017,4,1,0,40.561582253021264,6.142037405587356
"25 ABBOTSWOOD MEWS, ROCHESTOWN, CORK",Cork,0,0,11118,145.0,2017,4,1,0,263.66461984557003,4.976733742420574
"55 FAIR GREEN, LIMERICK",Limerick,0,0,11119,80.0,2017,1,1,0,87.73179521633139,4.382026634673881
"33 SLI BURCA, KNOCKNACARRA, GALWAY",Galway,1,0,11120,160.0,2017,4,1,0,163.1077696783343,5.075173815233827
"4 THE LODGE, SHANNON OAKS, PORTUMNA",Galway,0,0,11121,85.0,2017,1,1,0,164.61209845108166,4.442651256490317
"UNIT 101 GALTRIM GRANGE, BROOMFIELD, MALAHIDE",Dublin,0,0,11122,502.0,2017,3,1,0,27.803965263101105,6.218600119691729
"11 ARCHERSWOOD, CASTAHEANY, DUBLIN 15",Dublin,0,0,11123,210.0,2017,4,1,0,221.1357246829198,5.3471075307174685
"Apartment 1, Churchfield, 59/60 Clontarf Road",Dublin,0,1,11124,295.15,2017,2,1,1,7.99774948935174,5.687483701686698
"46 ST ANTHONY'S CRESCENT, GREENHILLS, DUBLIN 12",Dublin,0,0,11125,220.0,2017,4,1,0,2.0096305578111666,5.393627546352362
"45 OAKLANDS, BALLINCOLLIG, CORK",Cork,0,0,11126,210.0,2017,2,1,0,175.23048982688263,5.3471075307174685
"15 CANON SHEEHAN PLACE, MALLOW, CORK",Cork,0,0,11127,86.0,2017,1,1,0,204.29881806219245,4.454347296253507
"57 COLLEGE ORCHARD, NEWBRIDGE, KILDARE",Kildare,1,0,11128,222.0,2017,3,1,0,48.037970068336556,5.402677381872279
"43 DOORADOYLE PARK, DOORADOYLE, LIMERICK",Limerick,0,0,11129,152.0,2017,1,1,0,175.655967525262,5.0238805208462765
"VEARNA LODGE, BALLYNABARNY, ENNISCORTHY",Wexford,0,0,11130,265.0,2017,3,1,0,152.34202156019305,5.579729825986222
"FORMOYLE, BROADFORD, COUNTY CLARE",Clare,0,0,11131,125.0,2017,1,1,0,175.655967525262,4.8283137373023015
"14 RUSHBROOKE MANOR, COBH, CORK",Cork,0,0,11132,152.5,2017,2,1,0,11.66404407872124,5.0271645960474665
"28 BEECHFIELD PLACE, CLONEE, DUBLIN 15",Dublin,0,0,11133,208.0,2017,2,1,0,4.326771717883924,5.337538079701318
"57 BAYSIDE WALK, SUTTON, DUBLIN 13",Dublin,0,0,11135,405.0,2017,1,1,0,40.267931513715816,6.003887067106539
"Apartment 14 Loftus Hall, Hazelbrook Square, Whitehall Road",Dublin,1,1,11136,396.48,2017,4,1,1,2.0096305578111666,5.9826255984407775
"COOLFORE LODGE, MONASTERBOICE, DROGHEDA",Louth,0,0,11137,733.0,2017,2,1,0,74.6144932225036,6.597145701886651
"9 WOODSIDE HALL, TICKNOCK HILL, BLACKGLEN RD DUBLIN 18",Dublin,0,0,11138,275.0,2017,3,1,0,77.62408103276417,5.616771097666572
"1 Cois Glasin View, Johnstown, Navan",Meath,0,1,11139,259.91,2017,4,1,1,217.25705743937172,5.5603354172443025
"52 DURSEY ROW, WATERVILLE, BLANCHARDSTOWN",Dublin,0,0,11140,195.0,2017,2,1,0,2.0096305578111666,5.272999558563747
"10 Sycamore  Drive, BRAY, COUNTY WICKLOW",Wicklow,1,0,11141,102.0,2017,4,1,0,33.81097268415973,4.624972813284271
"348 SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin,0,0,11142,435.0,2017,1,1,0,224.24939703704524,6.075346031088684
"31 PORTACARRON, BALLYMONEEN RD, KNOCKNACARRA",Galway,0,0,11143,305.0,2017,2,1,0,177.36316527781605,5.720311776607412
"20 DUN RI, BUNRATTY",Clare,0,1,11144,176.21,2017,3,1,1,85.57640019993647,5.1716764655806395
"QUAY RD, CROAGHAN, RAMELTON",Donegal,0,0,11145,245.0,2017,1,1,0,149.3927067136944,5.501258210544727
"10 SUMMERFIELD LAWNS, CLONSILLA RD, BLANCHARDSTOWN DUBLIN 15",Dublin,0,0,11146,367.5,2017,4,1,0,3.9683077972311502,5.906723318652891
"506 MOUNT KENNETH, THE YARD, DOCK RD",Limerick,0,0,11148,60.62,2017,1,1,0,92.85927139975097,4.104624871629657
"3 THE HEIGHTS, ROBSWALL, MALAHIDE",Dublin,0,0,11149,575.0,2017,3,1,0,3.7079477533428666,6.354370040797351
"14 BISHOPSCOURT GREEN, BISHOPSTOWN, CORK",Cork,0,0,11150,212.5,2017,1,1,0,110.66415592659196,5.358941988364472
"BARNACOGUE, SWINFORD, MAYO",Mayo,0,0,11151,147.5,2017,2,1,0,200.43256220792142,4.993828175779875
"3 CHAPEL LANE, CHURCH ROAD, CARRIGTWOHILL",Cork,0,0,11153,75.0,2017,4,1,0,219.17064342671037,4.31748811353631
"46 LANESBOROUGH DR, ST MARGARETS, DUBLIN 11",Dublin,0,0,11154,239.95,2017,1,1,0,10.325228099147399,5.4804305683042545
"MAYFIELD, CLAREMORRIS, MAYO",Mayo,0,0,11156,220.0,2017,3,1,0,208.62703863495338,5.393627546352362
"17 ST LAWERNCE COURT, CLONTARF, ST LAWERNCE RD DUBLIN 3",Dublin,0,0,11157,220.0,2017,3,1,0,219.80031049925475,5.393627546352362
"165 BUNRATTY RD, COOLOCK, DUBLIN 17",Dublin,0,0,11158,225.0,2017,3,1,0,6.28363233169178,5.41610040220442
"66 WOODHAVEN, KILRUSH RD, ENNIS",Clare,0,0,11159,170.0,2017,1,1,0,175.655967525262,5.135798437050262
"125 Churchfields, Ashbourne, Co Meath",Meath,0,1,11160,248.46,2017,2,1,1,40.561582253021264,5.515281866785531
"2 MARION TERRACE, UPPER AGHADA, CORK",Cork,0,0,11161,165.0,2017,3,1,0,3.862878878212698,5.10594547390058
"23 ROWAN DR, CASTLEBAR, MAYO",Mayo,0,0,11162,58.0,2017,3,1,0,204.76534868964885,4.060443010546419
"16 THE STRAND, ENNISCRONE, CO SLIGO",Sligo,0,0,11163,179.0,2017,4,1,0,74.04879325383706,5.187385805840755
"25 NEWCOURT RD, BRAY, CO WICKLOW",Wicklow,0,0,11164,500.0,2017,3,1,0,39.371390011270194,6.214608098422191
"260 CHAMBERS PARK, KILCOCK, KILDARE",Kildare,0,0,11165,243.0,2017,3,1,0,48.037970068336556,5.493061443340548
"302 THE OLD INFIRMARY, JOHNS HILL, WATERFORD",Waterford,0,0,11166,80.0,2017,4,1,0,124.74292623645037,4.382026634673881
"APT A, 40 MAIN ST, BUNCRANA",Donegal,0,0,11167,140.0,2017,2,1,0,190.70888897967802,4.941642422609304
"159 CURRAGH BIRIN, CASTLETROY, CO LIMERICK",Limerick,0,0,11169,183.0,2017,3,1,0,179.5079921752347,5.209486152841421
"5 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin,0,1,11170,246.9,2017,4,1,1,160.1603676620992,5.508983396351134
"70 DRUM CARRAIG, CAVAN, CAVAN",Cavan,0,0,11171,125.0,2017,1,1,0,97.24139640881884,4.8283137373023015
"15 NEIDIN VIEW, KENMARE, KERRY",Kerry,0,0,11172,165.0,2017,4,1,0,285.3948951370828,5.10594547390058
"61 AUBURN DR, KILLINEY, DUBLIN",Dublin,0,0,11173,140.0,2017,3,1,0,77.62408103276417,4.941642422609304
"Apt44 Abbot Court  Cualanor, Upper Glenageary Road, Dun  Laoghaire",Dublin,0,1,11174,121.76,2017,1,1,1,5.689776877269658,4.802051894113376
"28 HIGHFIELD, BAILIEBOROUGH, CAVAN",Cavan,0,0,11175,125.0,2017,2,1,0,67.04291689132553,4.8283137373023015
"NO 3 LISIEUX VILLAS, MILL ROAD, FERMOY",Cork,0,0,11176,125.0,2017,3,1,0,196.95590305274143,4.8283137373023015
"5 GREEN ACRE COURT, TEMPLEOGUE, DUBLIN 16",Dublin,0,0,11177,537.5,2017,4,1,0,16.74492975629058,6.2869287600018176
"ANNYALLA, CASTLEBLAYNEY, MONAGHAN",Monaghan,0,0,11178,180.0,2017,2,1,0,174.68217893373236,5.19295685089021
"27 LEAS NA COILLE, BALLYBANE, GALWAY",Galway,1,0,11179,81.0,2017,4,1,0,186.70225186651996,4.394449154672439
"44 MELBOURN RD, BISHOPSTOWN, CORK",Cork,0,0,11180,450.0,2017,4,1,0,219.17064342671037,6.1092475827643655
"101 Churchfields, Churchfields, Ashbourne",Meath,0,1,11181,299.56,2017,1,1,1,23.926047113623927,5.702314731381167
"58 PARK DR GREEN, CASTLEKNOCK, DUBLIN 15",Dublin,0,0,11182,390.0,2017,3,1,0,4.835627474780484,5.966146739123692
"CRANNAGH, BURNCOURT, CAHIR",Tipperary,0,0,11183,191.0,2017,2,1,0,161.61401592164233,5.25227342804663
"55 VARTRY AVE, RAHEEN, LIMERICK",Limerick,0,0,11184,145.0,2017,2,1,0,175.655967525262,4.976733742420574
"THE OIL, OYLEGATE, WEXFORD",Wexford,0,0,11185,184.42,2017,1,1,0,111.70024668787978,5.217215765110995
"19 WEAVERS HALL, CLONSILLA RD, CLONSILLA",Dublin,0,0,11187,172.0,2017,2,1,0,48.55505287960907,5.147494476813453
"BOBLOW HOUSE, GLOUNACLOHY, DRIMOLEAGUE",Cork,0,0,11188,189.5,2017,2,1,0,197.5579553526822,5.244389024522481
"17 THE LAWN, GREENVALLEY, DONNYBROOK DOUGLAS",Cork,0,0,11189,240.0,2017,1,1,0,221.46679896975445,5.480638923341991
"8 DONOVANS WHARF, CRESCENT QUAY, WEXFORD",Wexford,0,0,11190,96.0,2017,3,1,0,41.530318174690585,4.564348191467836
"APARTMENT NO. 226, CASTLEFORBES SQUARE, DUBLIN 1",Dublin,0,0,11191,262.0,2017,4,1,0,88.52836058367761,5.568344503761097
"CORLURGAN, VIRGINIA RD, BAILIEBOROUGH",Cavan,0,0,11192,192.0,2017,2,1,0,50.78364125244076,5.2574953720277815
"24 SILVER SPRINGS COURT, MAYFIELD, CORK",Cork,0,0,11193,140.0,2017,4,1,0,217.90844325034365,4.941642422609304
"77 WHITE MAPPLE, BUNDORAN, DONEGAL",Donegal,0,0,11194,127.0,2017,4,1,0,190.70888897967802,4.844187086458591
"AUGHRANE, TULLY ROAD, BALLYGAR",Galway,0,0,11195,120.0,2017,1,1,0,116.85521822753587,4.787491742782046
"24 MILLHOUSE RETIREMENT VILLAGE, NEW ROSS, WEXFORD",Wexford,0,0,11196,70.0,2017,2,1,0,111.70024668787978,4.248495242049359
"13 ARDNACASSA LAWNS, DUBLIN RD, LONGFORD",Longford,0,0,11197,140.0,2017,1,1,0,203.18648355213804,4.941642422609304
"73 BALLYGALL RD WEST, FINGLAS EAST, DUBLIN 11",Dublin,0,0,11198,243.0,2017,3,1,0,216.96012444288948,5.493061443340548
"6 HOLLYWELL RETIREMENT VILLAGE, KILLEA, CARRIGANS",Donegal,0,0,11199,105.0,2017,4,1,0,304.5700300292705,4.653960350157523
"Apartment 114 Neptune Block, Honeypark, Dun-Laoghaire",Dublin,0,1,11200,308.37,2017,1,1,1,73.02886574905278,5.7313003606929405
"CHEZ MAURANN, BALLEYVERRY, LITTLE ISLAND",Cork,0,0,11201,186.0,2017,3,1,0,156.48413737044746,5.225746673713202
"27 Barnwell Grove, Hansfield, Barnwell",Dublin,0,1,11202,277.53,2017,3,1,1,208.12578278402523,5.625929035451337
"6 ST COLUMBAS RISE, SWORDS, DUBLIN",Dublin,0,0,11203,370.0,2017,3,1,0,2.0096305578111666,5.91350300563827
"67 LYMEWOOD MEWS, NORTH WOOD, DUBLIN 9",Dublin,0,0,11204,241.0,2017,3,1,0,228.65452473773294,5.484796933490655
"146 BRAYTON PARK, KILCOCK, KILDARE",Kildare,0,0,11206,150.0,2017,1,1,0,108.6066749485736,5.0106352940962555
"DELAMER, KILMICHAEL WEST, FOUNTAINSTOWN",Cork,0,0,11207,400.0,2017,2,1,0,219.17064342671037,5.991464547107982
"2 WINGFIELD ORCHARD, NEWCASTLE WEST, LIMERICK",Limerick,0,0,11208,98.0,2017,1,1,0,31.396463451049097,4.584967478670572
"3 PYNES VALLEY, BALLYVOLANE, CORK",Cork,0,0,11210,277.0,2017,1,1,0,28.65284263112685,5.6240175061873385
"63 WESTON WAY, WESTON PARK, LUCAN",Dublin,0,0,11211,381.0,2017,2,1,0,72.05572087944725,5.942799375126701
"1 Steeple Meadows View, MILLTOWN",Kerry,1,1,11212,208.0,2017,3,1,1,277.86645666932225,5.337538079701318
"14 SIGURD RD, DUBLIN 7, DUBLIN",Dublin,0,0,11213,300.0,2017,4,1,0,229.6788454208227,5.703782474656201
"26 BRUSNA COURT, BALLINA, CO MAYO",Mayo,0,0,11214,217.0,2017,2,1,0,209.4076805692142,5.37989735354046
"18 CLONUSKE PARK, HAMLET LANE, BALBRIGGAN",Dublin,0,0,11215,175.0,2017,2,1,0,20.568083589911897,5.1647859739235145
"LAGHILL, GLENCOLMCILLE, DONEGAL",Donegal,0,0,11216,70.25,2017,2,1,0,145.92276314885476,4.2520603082138555
"44 Castle Park, Termonfeckin",Louth,0,1,11217,230.89,2017,2,1,1,213.35404915047764,5.441941406630912
"22 Ridgewood Manor, Melitta Road",Kildare,0,1,11218,234.47,2017,1,1,1,28.31357243536215,5.457327647932645
"48 FISHERMANS GROVE, DUNMORE EAST, WATERFORD",Waterford,0,0,11220,155.0,2017,1,1,0,168.85642426898914,5.043425116919247
"LIR HOUSE MASHANAGHLASS, MACROOM, CORK",Cork,0,0,11221,775.0,2017,3,1,0,0.34741860459685614,6.652863029353347
"45 SPENCER MANOR, SPENCER ST, CASTLEBAR",Mayo,0,0,11222,102.5,2017,2,1,0,209.4076805692142,4.629862798578463
"4 ARD BAN, MUFF, DONEGAL",Donegal,0,0,11223,115.0,2017,1,1,0,90.83547660679746,4.74493212836325
"Cross Street, New Ross",Wexford,0,1,11224,60.0,2017,3,1,1,145.48142371819583,4.0943445622221
"10  UPPER SHERRARD ST, DUBLIN 1",Dublin,0,0,11225,350.0,2017,1,1,0,2.0096305578111666,5.857933154483459
"87 COLLEGE WOOD MANOR, BALLINAGAPPA RD, CLANE",Kildare,0,0,11226,272.0,2017,3,1,0,48.037970068336556,5.605802066295998
"3 SADDLIERS LANE, BUTTEVANT, CORK",Cork,0,0,11227,68.0,2017,1,1,0,95.15409031125907,4.219507705176107
"2 Farraya, Clonshaugh Road, Dublin 17",Dublin,1,1,11228,121.58,2017,2,1,1,11.060551379652011,4.800572482320576
"4 ROCKVIEW, DEERPARK, CASHEL",Tipperary,0,0,11229,94.0,2017,1,1,0,159.6277738309982,4.543294782270004
"HILLCREST, CARRIGALLEN, CO LEITRIM",Leitrim,0,0,11230,109.0,2017,1,1,0,249.62629154352854,4.6913478822291435
"113 KINGSCOURT, PARNELL ST, DUBLIN 1",Dublin,0,0,11231,230.0,2017,4,1,0,11.237565788864892,5.438079308923196
"84 WILLOWBROOK LAWNS, CELBRIDGE, KILDARE",Kildare,0,0,11232,290.0,2017,2,1,0,183.58751661304962,5.66988092298052
"16 BLACKLION MANOR, GREYSTONES, WICKLOW",Wicklow,0,0,11233,245.0,2017,3,1,0,82.1589992480067,5.501258210544727
