Address,County,Not Full Market Price,VAT Exclusive,row_id,"Price(1,000 €)",year,quarter,year_norm,is_new_property
"30 BEARNA DEARA, KILDORRERY, CORK",Cork,0,0,5000,150.0,2016,3,0,0
"26 Nash St, Inchicore, Dublin 8",Dublin,0,0,5002,188.0,2016,1,0,0
"36 DUN SAITHNE VIEW, FLEMINGTON LANE, BALBRIGGAN",Dublin,0,0,5003,195.0,2016,3,0,0
"10 MORRISSEY AVE, ENNIS, CO CLARE",Clare,0,0,5004,117.0,2016,1,0,0
"13 The Bramble Hill, Castletreasure, Douglas",Cork,1,1,5005,232.5,2016,1,0,1
"28 TEMPLE JARLATH COURT, HIGH ST, TUAM",Galway,0,0,5006,75.0,2016,3,0,0
"61 RIAN LUACHRA, CASTLE PARK RD, GALWAY",Galway,0,0,5007,95.0,2016,2,0,0
"Apt 24 Station Court, Gorey",Wexford,0,1,5008,73.67,2016,4,0,1
"72 SHANID RD, HAROLDS CROSS, DUBLIN 6W",Dublin,0,0,5009,810.0,2016,2,0,0
"12 CEDARFIELD, DROGHEDA, LOUTH",Louth,0,0,5010,180.0,2016,4,0,0
"GRANGE, FETHARD ON SEA, CO WEXFORD",Wexford,0,0,5011,82.0,2016,1,0,0
"WHITEROCK, MIDLETON, CORK",Cork,0,0,5012,431.0,2016,3,0,0
"13 THE COURT, MULHUDDART WOOD, MULHUDDART DUBLIN 15",Dublin,0,0,5013,225.0,2016,4,0,0
"33 SHANLISS PARK, SANTRY, DUBLIN 9",Dublin,0,0,5014,275.0,2016,1,0,0
"30 RINAWADE PARK, LEIXLIP, KILDARE",Kildare,0,0,5015,440.0,2016,4,0,0
"40 WILLIAMSTOWN GLEN, WATERFORD, WATERFORD",Waterford,0,0,5016,140.0,2016,3,0,0
"29 THE PARK, CURRAGH GRANGE, NEWBRIDGE",Kildare,0,0,5017,231.0,2016,3,0,0
"27 ELDERWOOD AVE, BOREENMANNA RD, CORK",Cork,0,0,5019,170.0,2016,1,0,0
"87A TROYTOWN HEIGHTS, PROUDSTOUN ROAD, NAVAN",Meath,0,0,5020,207.0,2016,3,0,0
"2 ROSELAWN RD, CASTLEKNOCK, DUBLIN 15",Dublin,0,0,5021,410.0,2016,2,0,0
"7 Friarshill, Thomastown",Kilkenny,0,1,5022,191.63,2016,4,0,1
"38 Steeplechase Hill, Ratoath, County Meath",Meath,0,1,5023,361.23,2016,1,0,1
"APARTMENT ABOVE, 12 COLMCILLE STREET, TULLAMORE",Offaly,0,0,5024,70.0,2016,4,0,0
"9 FARMLEIGH CLOSE, FARMLEIGH WOODS, WHITES RD DUBLIN 15",Dublin,0,0,5025,790.0,2016,2,0,0
"3 THE CHANDLER, THE VILLAGE, ASHTOWN DUBLIN 15",Dublin,1,0,5027,82.5,2016,3,0,0
"13 Belermine Grove, Belermine Woods, Stepaside",Dublin,0,1,5028,419.52,2016,4,0,1
"158 LESLIES ARCH, OLD QUARTER, BALLINCOLLIG",Cork,0,0,5029,285.0,2016,4,0,0
"51 HOWTH LODGE, HOWTH RD, HOWTH DUBLIN 13",Dublin,0,0,5030,635.0,2016,2,0,0
"23 MAYMOUNT, FRIARS WALK, CORK",Cork,0,0,5031,215.0,2016,2,0,0
"23 TYMON GROVE, OLD BAWN, TALLAGHT DUBLIN 24",Dublin,0,0,5032,290.0,2016,3,0,0
"35 OAKFIELD PARK, SLIGO, SLIGO",Sligo,0,0,5033,135.0,2016,2,0,0
"13 OAK DRIVE, PLATIN ROAD, DROGHEDA",Louth,0,0,5034,147.0,2016,4,0,0
"21 DEERPARK VIEW, BALTINGLASS, WICKLOW",Wicklow,0,0,5035,107.0,2016,2,0,0
"41 DRURY HALL, STEPHEN ST LOWER, DUBLIN 2",Dublin,0,0,5036,245.0,2016,1,0,0
"3 Parkside Mews, Parkside, Malahide Road",Dublin,0,1,5037,308.37,2016,3,0,1
"15 DROMEEN AVE, BEAUMONT, DUBLIN 9",Dublin,0,0,5038,470.0,2016,2,0,0
"4 LIMEKILN COURT, WALKINSTOWN, DUBLIN 12",Dublin,0,0,5039,237.5,2016,1,0,0
"19 Carrig Mill, Mill Road, Killincarraig",Wicklow,0,1,5040,354.65,2016,2,0,1
"13 LIGHTHOUSE VILLAGE, FENIT, KERRY",Kerry,0,0,5041,250.0,2016,1,0,0
"6 BALLINVELTIG, CURRAHEEN, CORK",Cork,0,0,5042,295.0,2016,3,0,0
"63 WEST COURT DEMENSE, CALLAN, KILKENNY",Kilkenny,0,0,5043,140.0,2016,2,0,0
"14 Dargan's Way, Railway Avenue, Sutton",Dublin,0,1,5044,480.18,2016,2,0,1
"24 HOLLYWOOD PARK, NAAS, KILDARE",Kildare,0,0,5045,275.0,2016,1,0,0
"CASTLETOWN, GURTYMADDEN, LUGHREA",Galway,0,0,5046,160.5,2016,4,0,0
"WENDON HOUSE, CHURCH RD, DELGANY",Wicklow,1,0,5047,175.0,2016,2,0,0
"Apt 346, Trimbleston, Goatstown",Dublin,0,1,5049,387.66,2016,2,0,1
"26 WEST PARK DRIVE, BALLYGALL ROAD EAST, DUBLIN 11",Dublin,1,0,5051,220.0,2016,4,0,0
"16 STANFORD GREEN, DUBLIN 12, DUBLIN",Dublin,0,0,5052,277.0,2016,1,0,0
"44 OAKLANDS AVE, SWORDS, DUBLIN",Dublin,0,0,5053,325.0,2016,1,0,0
"AHAMILLA, 34 BISHOPSTOWN ROAD, BISHOPSTOWN",Cork,0,0,5054,248.0,2016,4,0,0
"23 CARRAIG LIA, SHANNON, CLARE",Clare,0,0,5055,167.0,2016,3,0,0
"63 The Northhumberland, Love Lane East, Mount Street Upper",Dublin,0,0,5056,320.0,2016,1,0,0
"25 RIVERSIDE DR, RED BARNS RD, DUNDALK",Louth,0,0,5057,165.0,2016,4,0,0
"8 BACHELORS WALK, DUNDALK, LOUTH",Louth,0,0,5058,95.0,2016,2,0,0
"60 Landen Park, Oldtown Demesne, Naas",Kildare,0,1,5059,480.18,2016,4,0,1
"77 HAWTHORN HEIGHTS, LETTERKENNY, DONEGAL",Donegal,0,0,5060,270.0,2016,1,0,0
"123 THE GLEBE, KELLS, MEATH",Meath,0,0,5061,143.0,2016,3,0,0
"13 ARCHERS WOOD, CLONEE, DUBLIN 15",Dublin,0,0,5062,194.0,2016,4,0,0
"SHORTWOOD HOUSE, DAARS, SALLINS",Kildare,0,0,5063,785.0,2016,1,0,0
"12 SEAGRAVE CLOSE, DUBLIN 11",Dublin,0,0,5064,142.5,2016,3,0,0
"8 PAIRC CHUIMIN, KILCUMMIN, KILLARNEY",Kerry,0,1,5065,154.54,2016,4,0,1
"BALLINACLASH, BLACKWATER, ENNISCORTHY",Wexford,0,0,5066,150.0,2016,1,0,0
"MITCHELSTOWN, DELVIN, WESTMEATH",Westmeath,0,0,5067,160.0,2016,3,0,0
"ROCKLANDS, BALLINROAD, DUNGARVAN",Waterford,0,0,5068,432.5,2016,2,0,0
"29 BLACKCASTLE ESTATE, NAVAN, CO MEATH",Meath,0,0,5069,130.0,2016,4,0,0
"KNOCKSHANAWEE, FARNANES, CO CORK",Cork,0,0,5070,105.3,2016,4,0,0
"24 MARINERS COVE, BALTIMORE, CORK",Cork,0,0,5071,190.0,2016,4,0,0
"19 MOOREFIELD PARK, NEWBRIDGE, KILDARE",Kildare,0,0,5072,235.0,2016,2,0,0
"31 SHREWSBURY LAWN, CABINTEELY, DUBLIN 18",Dublin,0,0,5073,745.0,2016,3,0,0
"17 ELM VALE, RIVERBANK, ANNACOTTY",Limerick,0,0,5074,167.0,2016,2,0,0
"CAROBEG, KILKELLY, MAYO",Mayo,0,0,5075,60.0,2016,3,0,0
"52 THE LAWN, CLOVER MEADOWS, BELMONT RD",Kilkenny,0,0,5076,120.0,2016,2,0,0
"113 BALLINCLEA HEIGHTS, KILLINEY, DUBLIN",Dublin,0,0,5077,610.0,2016,3,0,0
"7 MERRION VILLAGE, MERRION RD, DUBLIN 4",Dublin,0,0,5078,410.0,2016,3,0,0
"4 ST MARKS TCE, SCARLETT ST, DROGHEDA",Louth,0,0,5079,150.0,2016,3,0,0
"17 CLONMORE, BALLYVINITER, MALLOW",Cork,0,0,5080,265.0,2016,4,0,0
"18 The Avenue  Aubrey Manor, Rathcoole",Dublin,0,1,5081,352.42,2016,2,0,1
"ROSANNA, SUMMERVILLE AVE, SOUTH CIRCULAR RD",Limerick,0,0,5082,295.0,2016,4,0,0
"6 ferns close, ferns bridge, monasterevin",Kildare,0,1,5083,108.37,2016,2,0,1
"53 AYLESBURY, KILKENNY",Kilkenny,0,0,5084,150.0,2016,3,0,0
"LISDUFF, CLAREMORRIS, CO MAYO",Mayo,0,0,5085,77.0,2016,3,0,0
"THE OCTAGON, ARDEEVIN RD, DALKEY",Dublin,0,0,5086,925.0,2016,4,0,0
"CLOONCRAFFIELD, LOUGHLYNN, CASTLEREA",Roscommon,0,0,5089,143.5,2016,2,0,0
"105 TYRCONNELL RD, INCHICORE, DUBLIN",Dublin,0,0,5090,135.0,2016,2,0,0
"2 DERRY GAURRY, FOXFORD, MAYO",Mayo,0,0,5091,180.0,2016,3,0,0
"ESKERBANE, BRIDESWELL ATHLONE, ROSCOMMON",Roscommon,0,0,5092,160.0,2016,3,0,0
"25 CLONLEA, MOUNT OVAL, ROCHESTOWN",Cork,0,0,5093,135.5,2016,1,0,0
"76 SWIFTBROOK GLEN, VIRGINIA, CAVAN",Cavan,0,0,5094,167.0,2016,4,0,0
"17 ALLOW HILL, FREEMOUNT, CO. CORK",Cork,0,0,5095,83.0,2016,4,0,0
"201 NEWTOWN HOUSE, HENRY ST, LIMERICK",Limerick,0,0,5096,65.0,2016,3,0,0
"3 THE COURT, MORNINGTON MANOR, MORNINGTON",Meath,0,0,5097,153.93,2016,4,0,0
"23 The Woods, Glounthaune, Cork",Cork,0,1,5098,330.4,2016,1,0,1
"103A CHILDERS HEIGHTS, BALLINA, CO MAYO",Mayo,0,0,5100,96.0,2016,4,0,0
"2 BALTRASNA APT, SPENCER DOCK, DUBLIN 1",Dublin,0,0,5101,260.0,2016,4,0,0
"14 ASHFIELD, BLACKWATER, CO WEXFORD",Wexford,0,0,5102,90.0,2016,2,0,0
"12 Castlegrange Grove, Castaheaney",Dublin,0,1,5103,295.0,2016,4,0,1
"75 MEADOW BANK, BUSHY PARK ROAD, DUBLIN 6",Dublin,0,0,5105,375.0,2016,3,0,0
"246 KILWORTH RD, DRIMNAGH, DUBLIN 12",Dublin,0,0,5107,212.5,2016,2,0,0
"10 THE COURT, WETHERTON, BANDON",Cork,0,0,5108,142.0,2016,2,0,0
"6 OLD COURT AVE, FIRHOUSE, DUBLIN 24",Dublin,0,0,5109,340.0,2016,3,0,0
"20 WADES AVE, ST ANNES, RAHENY DUBLIN 5",Dublin,0,0,5111,340.0,2016,2,0,0
"DRUMDUFFY, DRUMKEERAN, LEITRIM",Leitrim,0,0,5112,75.0,2016,2,0,0
"APT 3 THE GLEBE, TOGHER RD, MONASTEREVIN",Kildare,0,0,5113,65.0,2016,1,0,0
"9 PIPERS COURT, MILLMOUNT RD, MULLINGAR",Westmeath,0,0,5115,220.0,2016,3,0,0
"5 DELAFORD AVE, KNOCKLYON, DUBLIN 16",Dublin,0,0,5116,400.0,2016,4,0,0
"233 ERRIGAL RD, DRIMNAGH, DUBLIN 12",Dublin,0,0,5117,317.0,2016,3,0,0
"GRANADA, 46 CARYSFORT RD, DALKEY",Dublin,0,0,5118,780.0,2016,3,0,0
"9 CHURCH VIEW, SWINFORD, MAYO",Mayo,0,0,5119,65.0,2016,4,0,0
"85 STELLA GARDENS, IRISHTOWN, DUBLIN 4",Dublin,0,0,5120,360.0,2016,4,0,0
"160 WHITECLIFF, RATHFARNHAM, DUBLIN 16",Dublin,0,0,5121,565.0,2016,4,0,0
"29 PINE GROVE, MOYCULLEN, GALWAY",Galway,0,0,5122,110.0,2016,2,0,1
"BALGADDY CROSS, LUCAN, DUBLIN",Dublin,0,0,5123,563.5,2016,3,0,0
"68 TAYLEURS POINT, RUSH, DUBLIN",Dublin,1,0,5124,280.0,2016,4,0,0
"28A THE RISE, MALAHIDE, THE RISE",Dublin,0,0,5125,800.0,2016,4,0,0
"8 FOXOBORO WAY, FOXOBORO, LUCAN",Dublin,0,0,5126,225.0,2016,4,0,0
"5 The Courtyard, Longwood",Meath,0,1,5127,198.24,2016,3,0,1
"27 GAINSBOROUGH CRESCENT, MALAHIDE, DUBLIN",Dublin,0,0,5128,520.0,2016,1,0,0
"Ballymackea More, Cree",Clare,0,1,5130,162.22,2016,2,0,1
"27 PRIORY HALL, WEXFORD, WEXFORD",Wexford,0,0,5131,163.0,2016,1,0,0
"Birchall, Rosscahill, 0ughterard",Galway,0,1,5132,331.0,2016,3,0,1
"8 OLDCOURT DR, GREENFIELDS, BALLINCOLLIG",Cork,0,0,5133,270.0,2016,1,0,0
"APT 2A, THE FORGE, DROMIN",Kerry,0,0,5134,90.0,2016,3,0,0
"BARRATOORE, KYLEBRACK, LOUGHREA",Galway,0,0,5135,125.0,2016,4,0,0
"FADDENMORE, BELMONT, BIRR",Offaly,0,0,5136,250.0,2016,3,0,0
"6 COURT APARTMENTS, WILTON PLACE, DUBLIN2",Dublin,0,0,5137,405.0,2016,3,0,0
"HIGH GROVE, TIMOLEAGUE, CORK",Cork,0,0,5138,375.0,2016,1,0,0
"65 Ashley Hall, St. Edmunds, Palmerstown",Dublin,0,1,5139,157.0,2016,3,0,1
"21 ROEBUCK CASTLE, ROEBUCK ROAD, CLONSKEAGH",Dublin,0,0,5140,508.0,2016,4,0,0
"11 ROCKMANOR DR, KILCOOLE, WICKLOW",Wicklow,0,0,5141,240.0,2016,4,0,0
"Springfield, Brittas, Tullaroan",Kilkenny,0,0,5142,170.0,2016,1,0,0
"19 BLACKROCK MEWS, EDEN, BLACKROCK",Cork,0,0,5143,242.5,2016,3,0,0
"13 KINGSTON RISE, BALLINTEER, DUBLIN 16",Dublin,0,0,5144,620.0,2016,2,0,0
"APT 1 DISTILLERY COURT, ABBEY STREET, CO SLIGO",Sligo,0,0,5145,61.0,2016,3,0,0
"27 CONQUER HILL RD, CLONTARF, DUBLIN 3",Dublin,0,0,5146,315.0,2016,4,0,0
"WINGFOOT, 12 STRAND ROAD, SUTTON",Dublin,1,0,5147,450.0,2016,3,0,0
"35 DUN EMER GREEN, LUSK, DUBLIN",Dublin,0,0,5149,240.0,2016,1,0,0
"37 LEISH VALLEY, RATOATH, MEATH",Meath,0,0,5150,290.0,2016,4,0,0
"14 WATERVILLE, BEALNAMULLA, ATHLONE",Roscommon,0,0,5151,240.0,2016,2,0,0
"32 SWANSNEST AVE, KILBARRACK, DUBLIN 5",Dublin,0,0,5152,208.0,2016,1,0,0
"CASTLE HOUSE, BALLYVODANE, DONOUGHMORE",Cork,0,0,5153,155.0,2016,1,0,0
"APT 9 ROSSECOURT HALL, ROSSECOURT AVE, LUCAN",Dublin,0,0,5154,170.5,2016,4,0,0
"34 BEACH PARK, PORTMARNOCK, CO DUBLIN",Dublin,0,0,5156,640.0,2016,4,0,0
"19 OAKFIELD, FATHER RUSSELL RD, LIMERICK",Limerick,0,0,5157,263.0,2016,2,0,0
"5 MURMONT LAWN, MONTENOTTE, CORK",Cork,0,0,5158,246.0,2016,3,0,0
"66 KNOCKNAREA AVE, DRIMNAGH, DUBLIN",Dublin,0,0,5159,175.0,2016,3,0,0
"11 BOTHAR NA MIAS, KINVARA, CO.GALWAY",Galway,0,0,5160,240.0,2016,3,0,0
"1A THE CAIRN, HAYSTOWN RD, RUSH",Dublin,0,0,5161,237.0,2016,4,0,0
"AVONA HOUSE, CORK RD, MALLOW",Cork,0,0,5162,123.0,2016,1,0,0
"2 WALSHS PLACE, LEITRIM ST, CORK",Cork,0,0,5163,121.0,2016,2,0,0
"GROUND FLOOR APARTMENT, 16 BENEDICTS GARDENS, DUBLIN 7",Dublin,0,0,5164,285.1,2016,2,0,0
"66 HOME FARM RD, DRUMCONDRA, DUBLIN 9",Dublin,0,0,5165,280.0,2016,4,0,0
"31 SAUNDERS HOUSE, SPENCER DOCK, DUBLIN 1",Dublin,0,1,5166,434.0,2016,2,0,1
"41 Sion Hill Park, Sion Hill Road, Drumcondra",Dublin,0,1,5167,506.61,2016,4,0,1
"CORLISLEA, BALLINAGH, CO CAVAN",Cavan,0,0,5168,160.0,2016,1,0,0
"14 Cairnsfort, Golf Links Road, Castletroy",Limerick,0,1,5169,127.56,2016,4,0,1
"14 LANDSDOWNE COURT, OLD YOUGHAL RD, CORK",Cork,0,0,5170,131.0,2016,2,0,0
"82 LOWER KILMACUD RD, STILLORGAN, DUBLIN",Dublin,0,0,5171,585.0,2016,2,0,0
"LISHEEN HOUSE, HARBOUR VIEW, KILBRITTAIN",Cork,0,0,5172,950.0,2016,3,0,0
"179 GRIFFITH AVE, DUBLIN 9, DUBLIN",Dublin,0,0,5173,695.0,2016,4,0,0
"MAIN STREET, CLONMELLON, COUNTY WESTMEATH",Westmeath,0,0,5174,84.95,2016,1,0,0
"3 NEWLANDS DR, CLONDALKIN, DUBLIN 22",Dublin,0,0,5175,425.0,2016,3,0,0
"13 NUNNERY LANE, NEW ROSS, WEXFORD",Wexford,0,0,5176,56.0,2016,2,0,0
"BALLYHANRAHAN, BALLYBRONOGUE NORTH, PATRICKSWELL",Limerick,0,0,5177,281.0,2016,2,0,0
"11 Kellett's Grove, Lagore Road, Dunshaughlin",Meath,0,1,5178,287.81,2016,3,0,1
"BARRYSPOINT, COURTMACSHERRY, BANDON",Cork,0,0,5179,170.0,2016,1,0,0
"109 Cartrun Breac, lisbrack, longford",Longford,0,1,5180,59.52,2016,2,0,1
"3 HILLSIDE CASTLEPARK, ST JOSEPHS RD, MALLOW",Cork,0,0,5181,180.0,2016,2,0,0
"31 AN SHRUIHAIN, CROSS ST, LOUGHREA",Galway,0,0,5182,115.0,2016,3,0,0
"13 SKEHANORE, SOUTH DOUGLAS RD, CORK",Cork,0,0,5183,195.0,2016,3,0,0
"49 PARK COURT, PARK AVE, SANDYMOUNT DUBLIN 4",Dublin,0,0,5184,430.0,2016,3,0,0
"10 CREGG VIEW, OUGHTERARD, GALWAY",Galway,0,0,5185,290.0,2016,4,0,0
"BILLEROUGH, LISTOWEL, KERRY",Kerry,0,0,5186,100.0,2016,3,0,0
"13 ASH MEADOWS, STRANORLAR, CO DONEGAL",Donegal,0,0,5187,60.0,2016,3,0,0
"123 CELTIC PARK AVE, WHITEHALL, DUBLIN 9",Dublin,0,0,5188,335.0,2016,3,0,0
"28 monalin, wicklow hills, newtownm'tkennedy",Wicklow,0,1,5189,207.05,2016,1,0,1
"18 BEECHFIELD MEADOWS, CASTAHEANY DUBLIN 15, DUBLIN 15",Dublin,1,0,5190,253.0,2016,4,0,0
"26 An Riasc, Farnham Drive, Finglas",Dublin,0,1,5192,295.0,2016,4,0,1
"23 THE GRANGE, KILMORE, WEXFORD",Wexford,0,0,5193,157.3,2016,2,0,0
"ROCK RD, BORRIS IN OSSRY, LAOIS",Laois,0,0,5194,180.0,2016,3,0,0
"15 PARK ST, MIDLETON, CORK",Cork,0,0,5197,80.0,2016,1,0,0
"CASTLEBLAYNEY RD, BALLYBAY, MONAGHAN",Monaghan,0,0,5198,80.0,2016,2,0,0
"9A AVOCA RD, BLACKROCK, DUBLIN",Dublin,0,0,5199,742.5,2016,3,0,0
"34 HAWTHORNS SKIBBEREEN, SKIBBEREEN, CORK",Cork,0,0,5200,160.0,2016,4,0,0
"1 AGHRAGH, TEELIN, CARRICK",Donegal,0,0,5201,130.0,2016,2,0,0
"3 Cnoc na Ri, Top Road, Strandhill",Sligo,0,1,5202,225.0,2016,4,0,1
"14 Hazelwood Green, Hazelhatch Road, Cellbridge",Kildare,0,1,5203,315.73,2016,1,0,1
"32 HIGH ST, WEXFORD",Wexford,0,0,5205,90.0,2016,1,0,0
"11 KNOCKADERRY GROVE, TULLA RD, ENNIS",Clare,0,0,5206,365.0,2016,4,0,0
"DRUMILER, KINGSCOURT, CAVAN",Cavan,0,0,5207,160.0,2016,4,0,0
"45 The Court, Harbour Heights, Passage West",Cork,0,1,5208,70.0,2016,2,0,1
"82 WOODAVENS, CLONDALKIN, DUBLIN 22",Dublin,1,0,5209,190.0,2016,4,0,0
"APT 10 HOUSE 3, LINDEN COURT, GROVE AVE",Dublin,0,0,5210,275.0,2016,3,0,0
"107 RIVER OAKS, CLAREGALWAY, GALWAY",Galway,0,0,5211,199.0,2016,4,0,0
"11 GREENRIDGE COURT, BLANCHARDSTOWN, DUBLIN 15",Dublin,0,0,5212,135.0,2016,1,0,0
"9 The Drive, Royal Oaks, Enfield",Meath,0,1,5213,259.91,2016,4,0,1
"7 Ridgewood Manor, Melitta Road, Kildare",Kildare,0,1,5214,229.0,2016,2,0,1
"12 BELFRY PARK, CITYWEST RD, DUBLIN 24",Dublin,0,0,5215,231.0,2016,4,0,0
"16 PINE GROVE, TRAMORE, WATERFORD",Waterford,0,0,5216,185.0,2016,1,0,0
"15 ST DAVIDS TERRACE, BLACKHORSE AVE, DUBLIN 7",Dublin,0,0,5217,430.0,2016,4,0,0
"APT 50A MAIN ST, GOREY, CO WEXFORD",Wexford,0,0,5218,95.0,2016,4,0,0
"248 Boireann Bheag, Roscam, Galway",Galway,0,1,5219,222.25,2016,4,0,1
"29 THE CRESENT, ST WOLSTANS ABBEY, CELBRIDGE",Kildare,0,0,5220,175.0,2016,4,0,0
"4 LAD LANE, DUBLIN 2, DUBLIN",Dublin,0,0,5221,512.5,2016,2,0,0
"36 KILLYASTIN HEIGHTS, LETTERKENNY, DONEGAL",Donegal,0,0,5222,110.0,2016,2,0,0
"10 ELDERWOOD AVE, BOREENMANNA RD, CORK",Cork,0,0,5223,205.0,2016,1,0,0
"49 ELM RD, RIVERBANK, ANNACOTTY",Limerick,0,0,5224,160.0,2016,4,0,0
"5 SHANARD AVE, SANTRY, DUBLIN 9",Dublin,0,0,5225,250.0,2016,4,0,0
"9 BRAMBLE WAY, FOXWOODS, SIX CROSS ROADS",Waterford,0,0,5226,160.0,2016,3,0,0
"44 BALLYGORAN VIEW, CELBRIDGE, KILDARE",Kildare,0,0,5227,335.0,2016,4,0,0
"Park view, Cork road, Skibbereen",Cork,0,0,5228,160.0,2016,1,0,0
"APT 2, ADMIRALTY LODGE, SPANISH POINT   MILLTOWN MALBAY",Clare,0,0,5229,100.0,2016,2,0,0
"23 WOLFE TONE SQ, WEST, BRAY",Wicklow,0,0,5230,249.0,2016,3,0,0
"48 HILLCREST, KILCULLEN, KILDARE",Kildare,0,0,5231,239.95,2016,3,0,0
"59 BOWBRIDGE PLACE, BLOCK D, IRWIN STREET",Dublin,0,0,5232,220.0,2016,3,0,0
"CORNALACK, BALLINDERRY, TIPPERARY",Tipperary,0,0,5233,200.0,2016,2,0,0
"54 HAZELWOOD, DONABATE, DUBLIN",Dublin,0,0,5234,390.0,2016,2,0,0
"6 Barnwell Square North, Barnwell Square, Hansfield",Dublin,0,1,5235,233.48,2016,4,0,1
"ROSE COTTAGE, RIVERSTOWN, BIRR",Offaly,0,0,5236,80.0,2016,4,0,0
"7 BARRETTSTOWN LAWNS, NEWBRIDGE, KILDARE",Kildare,0,0,5238,155.0,2016,1,0,0
"169 BALLYGALL PARADE, FINGLAS EAST, DUBLIN 11",Dublin,0,0,5239,163.0,2016,4,0,0
"174 SUTTON PARK, SUTTON, DUBLIN 13",Dublin,0,0,5240,440.0,2016,1,0,0
"20 GEATA NA CATHRACHA, FAIRGREEN RD, GALWAY",Galway,0,0,5241,199.64,2016,3,0,0
"8 QUAY ST, DUNGARVAN, WATERFORD",Waterford,0,0,5242,70.0,2016,1,0,0
"MULLAGHCLOE, BALLYMORE, COUNTY WESTMEATH",Westmeath,0,0,5243,80.0,2016,3,0,0
"5 BEACHSIDE COURT, RIVERCHAPEL, GOREY",Wexford,0,0,5244,76.0,2016,1,0,0
"8 LIMEWORTH, BALLINCOLLIG, CORK",Cork,0,0,5245,680.0,2016,3,0,0
"DUNHEEDA, KINGSCOURT, MEATH",Meath,0,0,5246,255.0,2016,4,0,0
"ADOON, GORVAGH, LEITRIM",Leitrim,0,0,5247,200.0,2016,2,0,0
"16 Hampton Garden, Balbriggan",Dublin,0,1,5248,199.95,2016,2,0,1
"125 The Links, Elm Park, Merrion Road",Dublin,0,0,5249,209.68,2016,1,0,0
"4 ST CONLETHS PARK, NEWBRIDGE, KILDARE",Kildare,0,0,5250,85.0,2016,4,0,0
"10 ST PATRICKS TERRACE, ABBEYSIDE, DUNGARVAN",Waterford,0,0,5251,165.0,2016,3,0,0
"Odin House, Balfaddock, Slane",Meath,0,0,5252,415.0,2016,1,0,0
"1 CANAL AVENUE, MULLINGAR, CO WESTMEATH",Westmeath,1,0,5253,97.5,2016,3,0,0
"12 CORBALLY WAY, WESTBROOK LAWNS, SAGGART",Dublin,0,0,5254,281.0,2016,4,0,0
"81 AUGHNASKERRY DR, CAVAN, CAVAN",Cavan,0,0,5255,65.0,2016,3,0,0
"THE BING, KILRANE, ROSSLARE HARBOUR",Wexford,0,0,5256,210.0,2016,3,0,0
"15 LINTOWN GREEN, JOHNSWELL RD, KILKENNY",Kilkenny,0,0,5258,115.0,2016,3,0,0
"4 SCHOOLHOUSE GATE, BALLINKILLEN, BAGENALSTOWN",Carlow,0,0,5259,123.0,2016,3,0,0
"GLASHEEN, KILMACANOGUE SOUTH, WICKLOW",Wicklow,0,0,5260,570.0,2016,3,0,0
"68 Ciamaltha Meadows, Ciamaltha Road, Nenagh",Tipperary,0,1,5261,147.05,2016,2,0,1
"84 BAILIS MANOR, ATHLUMNEY, NAVAN",Meath,0,0,5262,269.0,2016,3,0,0
"ATTATURK HOUSE, CURRY, MAYO",Mayo,0,0,5263,400.0,2016,4,0,0
"89 DRYNAM DR, KINSEALLY, DUBLIN",Dublin,0,0,5264,240.0,2016,2,0,0
"18 CASTLECOUNTESS, TRALEE, KERRY",Kerry,0,0,5265,162.5,2016,3,0,0
"KNOCKDUFF UPPER, CULLEN, MALLOW",Cork,0,0,5266,106.0,2016,2,0,0
"SILVERBIRCH HOUSE, ARTIGALLIVAN, HEADFORD",Kerry,0,0,5267,200.0,2016,1,0,0
"169 HAMPTON COVE, BALBRIGGAN, DUBLIN",Dublin,0,0,5268,303.5,2016,1,0,0
"12 PEMBROKE COTTAGES, DUNDRUM, DUBLIN 16",Dublin,0,0,5269,318.67,2016,3,0,0
"UPPER LISS, CASTLECOVE KERRY, KERRY",Kerry,0,0,5270,122.0,2016,1,0,0
"16 MCSWEENEY TERRACE, MIDLETON, CORK",Cork,0,0,5271,152.0,2016,3,0,0
"29 LITTLEWOOD, STEPASIDE, DUBLIN",Dublin,0,0,5272,272.0,2016,1,0,0
"ROSEVILLE COTTAGE, STATION ROAD, BALLINASLOE",Galway,0,0,5273,95.0,2016,4,0,0
"22 THE DOWNS, DRUMREE RD, DUNSHAUGHLIN",Meath,0,0,5274,375.0,2016,3,0,0
"4 FOXFIELD, CARRICKMACROSS, MONAGHAN",Monaghan,0,0,5275,158.0,2016,3,0,0
"3 HOLLYBROOK ROBINSTOWN NAVAN, MEATH",Meath,0,0,5276,360.0,2016,2,0,0
"FAIRYMOUNT, KINGSCOURT, CAVAN",Cavan,0,0,5277,160.0,2016,4,0,0
"51 KILCARW COURT, NAVAN, MEATH",Meath,0,0,5278,120.0,2016,1,0,0
"5A ORLAGH GROVE, CASTLEBAR, MAYO",Mayo,0,0,5279,127.0,2016,4,0,0
"4 THE HARBOUR, INNISCRONE, SLIGO",Sligo,0,0,5280,135.0,2016,3,0,0
"13 LISNAROYNE OAKS, STROKESTOWN, CO. ROSCOMMON",Roscommon,0,0,5281,92.0,2016,1,0,0
"53 Nash Street, Inchicore, Dublin",Dublin,0,0,5283,167.0,2016,1,0,0
